origin_district,origin_pcode,destination_district,destination_pcode,same_district,centroid_haversine_km,effective_distance_km,distance_1km_floor_km,distance_disk_proxy_km,destination_population_2022,origin_population_2022,intervening_population_2022,radiation_score_adapted,gravity_fixed_score_pop_over_d2,log_effective_distance_km,log_destination_population_2022
Brahmanbaria,BD2012,Chattogram,BD2015,False,184.58332895723956,184.58332895723956,184.58332895723956,184.58332895723956,9169465,3306563,98151355,0.0027012962397301326,269.12810207605975,5.218101008983278,16.031389500109725
Brahmanbaria,BD2012,Chuadanga,BD4018,False,230.67582037436048,230.67582037436048,230.67582037436048,230.67582037436048,1234054,3306563,128258013,0.00023354920895665956,23.19156286433216,5.441013349866058,14.025815242619684
Brahmanbaria,BD2012,Cox's Bazar,BD2022,False,292.39509759743356,292.39509759743356,292.39509759743356,292.39509759743356,2823268,3306563,147643309,0.00040217556048524985,33.02265080009327,5.678105961652423,14.853405637196515
Brahmanbaria,BD2012,Cumilla,BD2019,False,57.61143648476831,57.61143648476831,57.61143648476831,57.61143648476831,6212216,3306563,9761216,0.08152947607585942,1871.6693981782514,4.05372109807617,15.642028234056378
Brahmanbaria,BD2012,Dhaka,BD3026,False,86.6629043822046,86.6629043822046,86.6629043822046,86.6629043822046,14734701,3306563,27856932,0.03406248708509938,1961.8908788301396,4.462025930430572,16.50571588212586
Brahmanbaria,BD2012,Dinajpur,BD5527,False,297.50271223625185,297.50271223625185,297.50271223625185,297.50271223625185,3315236,3306563,150466577,0.00045380232742999084,37.45696549567218,5.695423341704638,15.014039370621646
Brahmanbaria,BD2012,Faridpur,BD3029,False,137.23312771048103,137.23312771048103,137.23312771048103,137.23312771048103,2162879,3306563,68118619,0.0013606621697155581,114.84558408962204,4.9216811417618205,14.586950762547518
Brahmanbaria,BD2012,Feni,BD2030,False,111.21257682921478,111.21257682921478,111.21257682921478,111.21257682921478,1648896,3306563,54233500,0.001600880930420426,133.3169769740134,4.711443476403195,14.315616531026453
Brahmanbaria,BD2012,Gaibandha,BD5532,False,218.67833614652824,218.67833614652824,218.67833614652824,218.67833614652824,2562233,3306563,123072173,0.0005199127705275829,53.58054153633831,5.387601865375794,14.756389701878161
Brahmanbaria,BD2012,Gazipur,BD3033,False,66.83144190022148,66.83144190022148,66.83144190022148,66.83144190022148,5263450,3306563,18332318,0.029896654533389765,1178.4437008680966,4.202173656933224,15.476297263245858
Brahmanbaria,BD2012,Gopalganj,BD3035,False,153.131994712829,153.131994712829,153.131994712829,153.131994712829,1295057,3306563,80334509,0.0006027727783815539,55.22770599515008,5.031300260012953,14.07406526759114
Brahmanbaria,BD2012,Habiganj,BD6036,False,58.040052724873426,58.040052724873426,58.040052724873426,58.040052724873426,2358886,3306563,15973432,0.01869571328186849,700.2471602419927,4.061133336438617,14.673700031660417
Brahmanbaria,BD2012,Jamalpur,BD4539,False,168.95738650760603,168.95738650760603,168.95738650760603,168.95738650760603,2499738,3306563,87678943,0.0009717532759503997,87.5669303962232,5.129646532285137,14.731696484346525
Brahmanbaria,BD2012,Jashore,BD4041,False,216.99400060362166,216.99400060362166,216.99400060362166,216.99400060362166,3076144,3306563,119996029,0.0006527355252645919,65.32978188719392,5.379869706170356,14.939187422556142
Brahmanbaria,BD2012,Jhalokati,BD1042,False,178.87458243150098,178.87458243150098,178.87458243150098,178.87458243150098,661160,3306563,95557677,0.00022218268402760766,20.663757908609664,5.186684903458802,13.40175114703129
Brahmanbaria,BD2012,Jhenaidah,BD4044,False,209.63336640458562,209.63336640458562,209.63336640458562,209.63336640458562,2005849,3306563,117990180,0.0004434592235668517,45.64334025009705,5.345360130638939,14.511577970493308
Brahmanbaria,BD2012,Joypurhat,BD5038,False,238.7884953753927,238.7884953753927,238.7884953753927,238.7884953753927,956431,3306563,132105452,0.0001712613462864466,16.773621777723474,5.4755782035379434,13.770963927257238
Brahmanbaria,BD2012,Khagrachhari,BD2046,False,124.61768662403621,124.61768662403621,124.61768662403621,124.61768662403621,714119,3306563,67404500,0.0004675291222882744,45.984473508791694,4.825250543503204,13.478804894101042
Brahmanbaria,BD2012,Khulna,BD4047,False,234.72895668127364,234.72895668127364,234.72895668127364,234.72895668127364,2613385,3306563,129492067,0.0004805398410843305,47.431849267325276,5.458431472670017,14.776156873871212
Brahmanbaria,BD2012,Kishoreganj,BD3048,False,49.18519886216585,49.18519886216585,49.18519886216585,49.18519886216585,3267626,3306563,2584452,0.2002571265640326,1350.7142439568358,3.895592742103154,14.999574285328466
Brahmanbaria,BD2012,Kurigram,BD5549,False,247.88157113049132,247.88157113049132,247.88157113049132,247.88157113049132,2329160,3306563,133767239,0.0004030414051722084,37.90625176970256,5.512951096344319,14.66101824551926
Brahmanbaria,BD2012,Kushtia,BD4050,False,209.54170340043433,209.54170340043433,209.54170340043433,209.54170340043433,2149692,3306563,115840488,0.0004918363295486445,48.95931131219059,5.344922781129318,14.580835134027797
Brahmanbaria,BD2012,Lakshmipur,BD2051,False,120.26755190616095,120.26755190616095,120.26755190616095,120.26755190616095,1937948,3306563,64173525,0.0013679523153524685,133.98160561833643,4.78971886013208,14.477140239287523
Brahmanbaria,BD2012,Lalmonirhat,BD5552,False,299.52692905659995,299.52692905659995,299.52692905659995,299.52692905659995,1428406,3306563,155617341,0.00018533780778988074,15.921351044430292,5.7022043268911675,14.172069695197669
Brahmanbaria,BD2012,Madaripur,BD3054,False,124.24752190745609,124.24752190745609,124.24752190745609,124.24752190745609,1293027,3306563,66111473,0.0008710131404166623,83.75912319671083,4.822275720371054,14.07249653920651
Brahmanbaria,BD2012,Magura,BD4055,False,177.28368959833932,177.28368959833932,177.28368959833932,177.28368959833932,1033115,3306563,93735891,0.0003589243000390486,32.870862824136076,5.177751215607348,13.848089068139739
Brahmanbaria,BD2012,Manikganj,BD3056,False,115.90901328673935,115.90901328673935,115.90901328673935,115.90901328673935,1558025,3306563,58577892,0.0013121681795403922,115.96849057987991,4.752805515110898,14.258929551497186
Brahmanbaria,BD2012,Meherpur,BD4057,False,242.27174392086715,242.27174392086715,242.27174392086715,242.27174392086715,705356,3306563,133061883,0.00012477190799019952,12.017187407685629,5.4900600049301245,13.466457918881725
Brahmanbaria,BD2012,Moulvibazar,BD6058,False,102.7440545755922,102.7440545755922,102.7440545755922,102.7440545755922,2123447,3306563,42591633,0.003185558584507447,201.15369995732817,4.632240988690947,14.568551269629545
Brahmanbaria,BD2012,Munshiganj,BD3059,False,82.79584054830305,82.79584054830305,82.79584054830305,82.79584054830305,1625416,3306563,26231516,0.005838656512051203,237.10870113717976,4.4163778252055215,14.301274340983566
Brahmanbaria,BD2012,Mymensingh,BD4561,False,106.2331896491074,106.2331896491074,106.2331896491074,106.2331896491074,5899005,3306563,48334495,0.006564325404786299,522.7070065411141,4.665636580219978,15.590294250586142
Brahmanbaria,BD2012,Naogaon,BD5064,False,258.4851979067736,258.4851979067736,258.4851979067736,258.4851979067736,2784599,3306563,139011408,0.00044586626748263197,41.67650637215878,5.554838430826482,14.839614435339252
Brahmanbaria,BD2012,Narail,BD4065,False,178.48437254157696,178.48437254157696,178.48437254157696,178.48437254157696,788671,3306563,94769006,0.0002689506541679218,24.756855291619246,5.184501048600391,13.57810452934276
Brahmanbaria,BD2012,Narayanganj,BD3067,False,57.41045342847746,57.41045342847746,57.41045342847746,57.41045342847746,3909138,3306563,5852078,0.10800030620559169,1186.0392137154715,4.0502264022232115,15.178827447298536
Brahmanbaria,BD2012,Narsingdi,BD3068,False,31.994518956100837,31.994518956100837,31.994518956100837,31.994518956100837,2584452,3306563,0,0.43871081638732884,2524.7437216280073,3.465564605507334,14.765024051188075
Brahmanbaria,BD2012,Natore,BD5069,False,208.05461368169603,208.05461368169603,208.05461368169603,208.05461368169603,1859922,3306563,112253312,0.00045323469188291685,42.96749447132088,5.337800611014342,14.436045109326196
Brahmanbaria,BD2012,Netrakona,BD4572,False,104.87747666912372,104.87747666912372,104.87747666912372,104.87747666912372,2324853,3306563,46009642,0.0030184745531460088,211.36400922652962,4.652792779947135,14.659167369198306
Brahmanbaria,BD2012,Nilphamari,BD5573,False,316.5174677994749,316.5174677994749,316.5174677994749,316.5174677994749,2092568,3306563,157045747,0.0002656287866558897,20.887391860417605,5.7573784305809586,14.553902577830893
Brahmanbaria,BD2012,Noakhali,BD2075,False,140.09092405532573,140.09092405532573,140.09092405532573,140.09092405532573,3625442,3306563,70281498,0.002109779887352379,184.73150216022046,4.942291669341067,15.103486769872411
Brahmanbaria,BD2012,Pabna,BD5076,False,172.85534539155046,172.85534539155046,172.85534539155046,172.85534539155046,2909624,3306563,90178681,0.0010676199809986017,97.38032998073126,5.15245509092013,14.8835344211774
Brahmanbaria,BD2012,Panchagarh,BD5577,False,361.9260593905326,361.9260593905326,361.9260593905326,361.9260593905326,1179843,3306563,160672210,0.00014404963249903694,9.007090193575776,5.891439935135451,13.98089193674234
Brahmanbaria,BD2012,Patuakhali,BD1078,False,208.0761855773756,208.0761855773756,208.0761855773756,208.0761855773756,1727254,3306563,114113234,0.0004082332608385817,39.894355322066744,5.337904289452647,14.362043422168306
Brahmanbaria,BD2012,Pirojpur,BD1079,False,193.16217222464977,193.16217222464977,193.16217222464977,193.16217222464977,1198195,3306563,107320820,0.00032025838867944954,32.11318207426282,5.263530106669225,13.996326815697198
Brahmanbaria,BD2012,Rajbari,BD3082,False,156.80834843688618,156.80834843688618,156.80834843688618,156.80834843688618,1189818,3306563,81629566,0.0005378124632778895,48.388501542024244,5.055024349081154,13.989310912214547
Brahmanbaria,BD2012,Rajshahi,BD5081,False,253.1474027587317,253.1474027587317,253.1474027587317,253.1474027587317,2915009,3306563,136096399,0.00048583070209450485,45.48759211053197,5.533971938670345,14.885383465240523
Brahmanbaria,BD2012,Rangamati,BD2084,False,174.6224242661534,174.6224242661534,174.6224242661534,174.6224242661534,647586,3306563,93088305,0.00022890673435985704,21.237208209526536,5.162626067381891,13.381006882269048
Brahmanbaria,BD2012,Rangpur,BD5585,False,265.21285998063075,265.21285998063075,265.21285998063075,265.21285998063075,3169614,3306563,143992589,0.0004728643490811287,45.06270094755983,5.580532748767364,14.9691203718778
Brahmanbaria,BD2012,Satkhira,BD4087,False,264.7819049660837,264.7819049660837,264.7819049660837,264.7819049660837,2196582,3306563,141796007,0.0003398199494837427,31.330751767385298,5.578906487007702,14.602413073820426
Brahmanbaria,BD2012,Shariatpur,BD3086,False,104.34721692242762,104.34721692242762,104.34721692242762,104.34721692242762,1294562,3306563,44715080,0.0018074778858842148,118.8943218454051,4.647723962563112,14.073682971966935
Brahmanbaria,BD2012,Sherpur,BD4589,False,161.8253433362355,161.8253433362355,161.8253433362355,161.8253433362355,1501853,3306563,86177090,0.0006099416755113243,57.35012280211297,5.086517626080709,14.22221023700936
Brahmanbaria,BD2012,Sirajganj,BD5088,False,158.22849177336153,158.22849177336153,158.22849177336153,158.22849177336153,3357706,3306563,82819384,0.0014405945027885071,134.1137449807009,5.064040138822741,15.026768560672359
Brahmanbaria,BD2012,Sunamganj,BD6090,False,112.76746442492116,112.76746442492116,112.76746442492116,112.76746442492116,2695496,3306563,55882396,0.002433286356746637,211.96837031208162,4.725327861509029,14.80709278991802
Brahmanbaria,BD2012,Sylhet,BD6091,False,141.12137485848203,141.12137485848203,141.12137485848203,141.12137485848203,3857123,3306563,73906940,0.0020374338051729513,193.67692917840662,4.949620334688929,15.16543212675189
Brahmanbaria,BD2012,Tangail,BD3093,False,118.8555793716962,118.8555793716962,118.8555793716962,118.8555793716962,4037608,3306563,60135917,0.0031184957911532304,285.814992082539,4.777909137354705,15.2111629953813
Brahmanbaria,BD2012,Thakurgaon,BD5594,False,357.04759477289446,357.04759477289446,357.04759477289446,357.04759477289446,1533895,3306563,159138315,0.0001904051885854485,12.032154728765114,5.877869091585073,14.243320810065981
Chandpur,BD2013,Bagerhat,BD4001,False,145.85777851764607,145.85777851764607,145.85777851764607,145.85777851764607,1613076,2635748,84111184,0.0005546880948726379,75.82207057206617,4.982632027203207,14.293653473170336
Chandpur,BD2013,Bandarban,BD2003,False,230.96775931987506,230.96775931987506,230.96775931987506,230.96775931987506,481106,2635748,133115972,6.856737954018054e-05,9.018577689544603,5.442278130737158,13.08384289902944
Chandpur,BD2013,Barguna,BD1004,False,142.50892331472517,142.50892331472517,142.50892331472517,142.50892331472517,1010531,2635748,69893580,0.0004993638274314151,49.758298724996024,4.959404617500628,13.825986493237492
Chandpur,BD2013,Barishal,BD1006,False,67.60528285988799,67.60528285988799,67.60528285988799,67.60528285988799,2570446,2635748,16272307,0.01668251580607378,562.4024658784439,4.21368612881037,14.759589982670962
Chandpur,BD2013,Bhola,BD1009,False,104.35767816962918,104.35767816962918,104.35767816962918,104.35767816962918,1932518,2635748,54125353,0.001528923422407439,177.4494802821693,4.647824211742277,14.474334373759973
Chandpur,BD2013,Bogura,BD5010,False,222.98676242832002,222.98676242832002,222.98676242832002,222.98676242832002,3734297,2635748,129381675,0.000549207108170323,75.10185977976845,5.4071124083901845,15.133070139288687
Chandpur,BD2013,Brahmanbaria,BD2012,False,81.98306443024269,81.98306443024269,81.98306443024269,81.98306443024269,3306563,2635748,41436244,0.004173843834885585,491.9585426840094,4.406512694595215,15.011419839295048
Chandpur,BD2013,Chandpur,BD2013,True,0.0,22.178885305111216,1.0,19.573345011379597,2635748,2635748,0,0.5,5358.268296426434,3.0991407239014728,14.784677570641602
Chandpur,BD2013,Chapainawabganj,BD5070,False,300.9358712526522,300.9358712526522,300.9358712526522,300.9358712526522,1835528,2635748,147967778,0.0002107334681380452,20.268102747296,5.706897189733237,14.422842736501666
Chandpur,BD2013,Chattogram,BD2015,False,142.80967135905573,142.80967135905573,142.80967135905573,142.80967135905573,9169465,2635748,70904111,0.003973476223934831,449.60254163999883,4.961512774216173,16.031389500109725
Chandpur,BD2013,Chuadanga,BD4018,False,199.6830317278166,199.6830317278166,199.6830317278166,199.6830317278166,1234054,2635748,117723629,0.00022225319122209862,30.94937195330929,5.296731267997577,14.025815242619684
Chandpur,BD2013,Cox's Bazar,BD2022,False,239.3251566667152,239.3251566667152,239.3251566667152,239.3251566667152,2823268,2635748,133597078,0.0003928115052096901,49.29188220300838,5.477823115451299,14.853405637196515
Chandpur,BD2013,Cumilla,BD2019,False,32.407636510510144,32.407636510510144,32.407636510510144,32.407636510510144,6212216,2635748,0,0.70210683497356,5914.960239816867,3.478394089795467,15.642028234056378
Chandpur,BD2013,Dhaka,BD3026,False,77.9234952381126,77.9234952381126,77.9234952381126,77.9234952381126,14734701,2635748,24117091,0.034991104641181395,2426.635118853,4.355727515080204,16.50571588212586
Chandpur,BD2013,Dinajpur,BD5527,False,330.1140315479784,330.1140315479784,330.1140315479784,330.1140315479784,3315236,2635748,152972920,0.00035334205062061353,30.421910252119236,5.799438144917214,15.014039370621646
Chandpur,BD2013,Faridpur,BD3029,False,97.84337252938033,97.84337252938033,97.84337252938033,97.84337252938033,2162879,2635748,51301314,0.0018840239475876861,225.92765587807986,4.583367960627244,14.586950762547518
Chandpur,BD2013,Feni,BD2030,False,72.32338722933686,72.32338722933686,72.32338722933686,72.32338722933686,1648896,2635748,18842753,0.008749161360681408,315.2359568172975,4.281147551675957,14.315616531026453
Chandpur,BD2013,Gaibandha,BD5532,False,259.1325695817329,259.1325695817329,259.1325695817329,259.1325695817329,2562233,2635748,139335355,0.0003291201882076563,38.157034719472485,5.557339782415079,14.756389701878161
Chandpur,BD2013,Gazipur,BD3033,False,97.54318330488293,97.54318330488293,97.54318330488293,97.54318330488293,5263450,2635748,46037864,0.005284373733593636,553.1929700747633,4.580295185641134,15.476297263245858
Chandpur,BD2013,Gopalganj,BD3035,False,91.01566559748807,91.01566559748807,91.01566559748807,91.01566559748807,1295057,2635748,44742807,0.001480189715833255,156.33513204707197,4.511031641123784,14.07406526759114
